id,date,city,temp_c,humidity,precipitation_mm,wind_speed_kmh,condition
751,2024-09-07,Metro City,14.6,67.6,0.0,16.0,Partly Cloudy
752,2024-09-07,Green Valley,25.6,88.8,0.0,0.9,Cloudy
753,2024-09-07,Harbor Town,14.8,77.4,0.0,9.1,Sunny
754,2024-09-08,Metro City,17.5,48.4,0.0,16.3,Sunny
755,2024-09-08,Green Valley,24.4,69.4,8.1,11.7,Rain
756,2024-09-08,Harbor Town,13.6,76.8,2.4,12.0,Rain
757,2024-09-09,Metro City,11.8,77.2,0.0,15.1,Partly Cloudy
758,2024-09-09,Green Valley,23.2,81.6,0.1,20.0,Cloudy
759,2024-09-09,Harbor Town,21.4,83.2,0.0,17.5,Sunny
760,2024-09-10,Metro City,16.7,57.2,0.0,6.5,Partly Cloudy
761,2024-09-10,Green Valley,23.6,79.2,0.0,18.5,Partly Cloudy
762,2024-09-10,Harbor Town,16.3,76.8,0.0,15.9,Cloudy
763,2024-09-11,Metro City,13.1,71.2,0.0,24.2,Sunny
764,2024-09-11,Green Valley,16.6,84.8,0.0,20.4,Sunny
765,2024-09-11,Harbor Town,18.1,71.4,0.0,17.3,Partly Cloudy
766,2024-09-12,Metro City,13.3,83.8,0.0,0.0,Partly Cloudy
767,2024-09-12,Green Valley,20.2,85.3,0.0,22.2,Fog
768,2024-09-12,Harbor Town,10.4,73.3,0.0,12.2,Sunny
769,2024-09-13,Metro City,12.9,86.0,1.4,12.9,Cloudy
770,2024-09-13,Green Valley,17.9,76.2,1.0,7.3,Sunny
771,2024-09-13,Harbor Town,17.6,89.1,6.9,10.0,Rain
772,2024-09-14,Metro City,11.6,89.4,0.0,18.4,Cloudy
773,2024-09-14,Green Valley,17.6,62.4,0.0,22.3,Cloudy
774,2024-09-14,Harbor Town,11.0,67.3,0.0,23.1,Partly Cloudy
775,2024-09-15,Metro City,14.9,83.8,0.0,14.3,Sunny
776,2024-09-15,Green Valley,18.4,64.9,0.0,24.3,Cloudy
777,2024-09-15,Harbor Town,11.9,63.2,0.0,16.0,Sunny
778,2024-09-16,Metro City,11.3,81.2,4.8,8.6,Rain
779,2024-09-16,Green Valley,18.6,65.0,0.0,8.4,Sunny
780,2024-09-16,Harbor Town,14.2,84.7,0.0,12.6,Sunny
781,2024-09-17,Metro City,11.8,71.8,1.8,15.6,Partly Cloudy
782,2024-09-17,Green Valley,21.2,55.1,4.7,6.8,Rain
783,2024-09-17,Harbor Town,13.1,82.7,0.0,20.6,Sunny
784,2024-09-18,Metro City,15.1,76.8,0.3,0.7,Cloudy
785,2024-09-18,Green Valley,18.9,70.0,0.0,14.3,Sunny
786,2024-09-18,Harbor Town,14.1,81.5,0.0,15.8,Cloudy
787,2024-09-19,Metro City,15.4,85.1,3.1,11.9,Rain
788,2024-09-19,Green Valley,16.1,84.9,0.0,12.3,Partly Cloudy
789,2024-09-19,Harbor Town,9.4,66.1,0.0,11.9,Cloudy
790,2024-09-20,Metro City,14.1,87.5,0.0,6.6,Fog
791,2024-09-20,Green Valley,17.6,74.4,0.0,0.0,Cloudy
792,2024-09-20,Harbor Town,12.3,58.7,0.0,22.6,Sunny
793,2024-09-21,Metro City,15.9,84.6,0.0,10.8,Partly Cloudy
794,2024-09-21,Green Valley,23.4,69.3,0.0,25.6,Sunny
795,2024-09-21,Harbor Town,12.7,71.7,0.0,22.0,Sunny
796,2024-09-22,Metro City,17.0,70.9,2.4,10.4,Rain
797,2024-09-22,Green Valley,19.8,61.9,2.5,9.5,Rain
798,2024-09-22,Harbor Town,12.9,93.4,0.0,21.2,Cloudy
799,2024-09-23,Metro City,2.7,68.1,0.0,10.4,Partly Cloudy
800,2024-09-23,Green Valley,10.3,71.5,0.0,16.5,Cloudy
801,2024-09-23,Harbor Town,16.1,44.5,0.3,25.2,Cloudy
802,2024-09-24,Metro City,10.8,70.9,0.0,11.3,Sunny
803,2024-09-24,Green Valley,18.0,82.4,0.0,18.4,Cloudy
804,2024-09-24,Harbor Town,12.2,68.5,4.2,16.9,Rain
805,2024-09-25,Metro City,8.6,85.9,0.0,12.4,Cloudy
806,2024-09-25,Green Valley,18.2,89.9,0.0,17.7,Fog
807,2024-09-25,Harbor Town,9.6,66.5,1.3,17.9,Sunny
808,2024-09-26,Metro City,10.9,78.2,0.0,15.5,Partly Cloudy
809,2024-09-26,Green Valley,16.5,65.0,6.2,10.5,Rain
810,2024-09-26,Harbor Town,11.0,83.6,0.0,8.8,Sunny
811,2024-09-27,Metro City,13.3,67.6,0.0,12.4,Sunny
812,2024-09-27,Green Valley,17.9,49.2,0.0,0.0,Cloudy
813,2024-09-27,Harbor Town,10.7,82.5,0.5,20.1,Partly Cloudy
814,2024-09-28,Metro City,14.3,72.4,0.0,21.2,Partly Cloudy
815,2024-09-28,Green Valley,20.4,78.0,0.0,17.8,Cloudy
816,2024-09-28,Harbor Town,16.3,82.8,0.0,7.0,Partly Cloudy
817,2024-09-29,Metro City,6.9,74.7,0.0,9.3,Sunny
818,2024-09-29,Green Valley,18.6,71.8,0.0,11.6,Sunny
819,2024-09-29,Harbor Town,13.5,80.2,0.0,19.9,Sunny
820,2024-09-30,Metro City,9.7,87.6,0.0,15.8,Fog
821,2024-09-30,Green Valley,16.7,67.9,0.0,26.2,Sunny
822,2024-09-30,Harbor Town,10.6,75.0,0.0,0.0,Cloudy
823,2024-10-01,Metro City,7.2,57.9,0.0,25.3,Sunny
824,2024-10-01,Green Valley,13.6,48.8,1.7,22.7,Sunny
825,2024-10-01,Harbor Town,10.8,80.5,1.1,0.0,Cloudy
826,2024-10-02,Metro City,12.7,72.2,0.0,21.4,Sunny
827,2024-10-02,Green Valley,15.8,74.3,0.0,32.3,Sunny
828,2024-10-02,Harbor Town,7.5,95.1,0.0,24.0,Fog
829,2024-10-03,Metro City,8.3,75.0,0.0,17.3,Sunny
830,2024-10-03,Green Valley,14.6,76.9,3.4,19.7,Rain
831,2024-10-03,Harbor Town,14.5,76.7,0.0,11.9,Partly Cloudy
832,2024-10-04,Metro City,6.4,63.4,0.0,20.2,Cloudy
833,2024-10-04,Green Valley,14.0,69.1,1.3,8.1,Sunny
834,2024-10-04,Harbor Town,10.7,61.0,0.0,39.1,Partly Cloudy
835,2024-10-05,Metro City,7.7,68.4,0.0,10.8,Sunny
836,2024-10-05,Green Valley,17.8,79.3,0.0,10.9,Sunny
837,2024-10-05,Harbor Town,7.2,84.3,2.3,9.4,Rain
838,2024-10-06,Metro City,8.1,77.7,0.0,15.1,Cloudy
839,2024-10-06,Green Valley,9.4,73.8,0.0,16.5,Cloudy
840,2024-10-06,Harbor Town,10.2,79.8,0.0,5.0,Partly Cloudy
841,2024-10-07,Metro City,6.5,63.8,0.0,10.0,Sunny
842,2024-10-07,Green Valley,12.0,64.4,0.0,14.7,Sunny
843,2024-10-07,Harbor Town,5.8,71.0,7.2,14.2,Rain
844,2024-10-08,Metro City,10.3,82.4,0.0,12.2,Partly Cloudy
845,2024-10-08,Green Valley,17.6,83.1,0.6,15.1,Sunny
846,2024-10-08,Harbor Town,5.2,55.0,4.7,25.4,Rain
847,2024-10-09,Metro City,5.4,98.5,0.0,30.0,Fog
848,2024-10-09,Green Valley,17.0,60.4,0.0,9.4,Partly Cloudy
849,2024-10-09,Harbor Town,10.4,73.0,0.0,23.9,Sunny
850,2024-10-10,Metro City,6.1,73.3,2.9,7.2,Rain
851,2024-10-10,Green Valley,13.6,96.0,0.0,28.8,Cloudy
852,2024-10-10,Harbor Town,13.5,76.5,0.0,16.1,Sunny
853,2024-10-11,Metro City,3.9,61.6,0.0,19.8,Partly Cloudy
854,2024-10-11,Green Valley,15.3,90.4,0.0,17.2,Fog
855,2024-10-11,Harbor Town,6.5,83.8,0.0,11.2,Cloudy
856,2024-10-12,Metro City,2.4,65.9,0.0,8.0,Sunny
857,2024-10-12,Green Valley,11.4,67.7,0.0,14.3,Cloudy
858,2024-10-12,Harbor Town,17.1,66.9,0.0,0.1,Sunny
859,2024-10-13,Metro City,2.5,83.5,0.8,19.0,Partly Cloudy
860,2024-10-13,Green Valley,18.4,70.0,0.0,0.0,Sunny
861,2024-10-13,Harbor Town,11.5,66.7,0.0,21.8,Cloudy
862,2024-10-14,Metro City,9.5,76.0,0.0,17.3,Partly Cloudy
863,2024-10-14,Green Valley,14.1,61.4,0.0,25.6,Partly Cloudy
864,2024-10-14,Harbor Town,12.0,86.1,0.0,14.5,Cloudy
865,2024-10-15,Metro City,0.9,58.5,0.0,14.3,Sunny
866,2024-10-15,Green Valley,16.6,63.2,0.0,15.3,Sunny
867,2024-10-15,Harbor Town,12.1,70.0,0.0,14.0,Sunny
868,2024-10-16,Metro City,5.6,59.5,0.4,9.4,Sunny
869,2024-10-16,Green Valley,13.7,67.1,0.0,13.4,Partly Cloudy
870,2024-10-16,Harbor Town,10.9,68.6,0.0,8.9,Cloudy
871,2024-10-17,Metro City,1.1,68.7,0.0,16.3,Partly Cloudy
872,2024-10-17,Green Valley,12.0,61.2,0.0,23.4,Partly Cloudy
873,2024-10-17,Harbor Town,10.1,75.8,0.0,22.8,Partly Cloudy
874,2024-10-18,Metro City,-2.6,78.8,0.9,7.7,Snow
875,2024-10-18,Green Valley,9.1,76.5,0.0,19.9,Partly Cloudy
876,2024-10-18,Harbor Town,6.6,79.0,0.4,15.9,Sunny
877,2024-10-19,Metro City,9.1,56.5,0.0,27.7,Sunny
878,2024-10-19,Green Valley,16.2,79.9,3.7,7.5,Rain
879,2024-10-19,Harbor Town,12.3,54.5,0.0,17.4,Sunny
880,2024-10-20,Metro City,7.0,62.0,0.0,10.7,Sunny
881,2024-10-20,Green Valley,12.6,87.0,1.1,20.7,Cloudy
882,2024-10-20,Harbor Town,10.4,80.3,0.0,0.0,Partly Cloudy
883,2024-10-21,Metro City,4.0,68.1,0.0,23.9,Sunny
884,2024-10-21,Green Valley,18.6,63.7,0.6,8.1,Sunny
885,2024-10-21,Harbor Town,7.0,64.8,0.0,15.8,Partly Cloudy
886,2024-10-22,Metro City,8.2,71.4,0.0,0.0,Partly Cloudy
887,2024-10-22,Green Valley,6.5,68.2,0.0,10.2,Partly Cloudy
888,2024-10-22,Harbor Town,10.2,66.1,0.0,11.3,Cloudy
889,2024-10-23,Metro City,1.6,66.2,0.3,0.0,Sunny
890,2024-10-23,Green Valley,8.7,67.0,0.0,10.1,Cloudy
891,2024-10-23,Harbor Town,8.6,63.4,0.0,7.2,Cloudy
892,2024-10-24,Metro City,6.9,73.9,0.0,16.5,Partly Cloudy
893,2024-10-24,Green Valley,14.6,70.9,3.6,7.5,Rain
894,2024-10-24,Harbor Town,6.3,73.4,2.0,22.6,Partly Cloudy
895,2024-10-25,Metro City,1.3,71.4,0.0,4.3,Sunny
896,2024-10-25,Green Valley,9.7,56.9,0.0,14.3,Cloudy
897,2024-10-25,Harbor Town,14.7,72.3,0.0,24.4,Partly Cloudy
898,2024-10-26,Metro City,3.6,76.2,0.0,26.4,Sunny
899,2024-10-26,Green Valley,12.1,83.0,0.0,12.0,Partly Cloudy
900,2024-10-26,Harbor Town,5.2,67.6,3.2,18.7,Rain
901,2024-10-27,Metro City,3.6,53.3,0.0,2.0,Sunny
902,2024-10-27,Green Valley,15.0,66.1,1.8,10.2,Partly Cloudy
903,2024-10-27,Harbor Town,10.5,51.6,0.0,4.6,Sunny
904,2024-10-28,Metro City,5.6,83.0,0.0,9.5,Sunny
905,2024-10-28,Green Valley,9.9,43.1,0.0,15.8,Cloudy
906,2024-10-28,Harbor Town,1.9,76.4,0.0,22.3,Sunny
907,2024-10-29,Metro City,0.7,62.2,0.0,4.3,Sunny
908,2024-10-29,Green Valley,8.5,65.6,0.0,13.6,Sunny
909,2024-10-29,Harbor Town,7.1,68.3,0.7,8.9,Partly Cloudy
910,2024-10-30,Metro City,-3.8,78.5,0.0,13.3,Sunny
911,2024-10-30,Green Valley,16.1,56.2,2.6,17.8,Rain
912,2024-10-30,Harbor Town,12.1,69.3,6.9,5.1,Rain
913,2024-10-31,Metro City,-1.1,58.8,0.0,10.2,Partly Cloudy
914,2024-10-31,Green Valley,10.9,72.4,0.0,20.4,Cloudy
915,2024-10-31,Harbor Town,16.0,89.7,0.0,4.8,Cloudy
916,2024-11-01,Metro City,0.9,74.1,0.0,6.5,Sunny
917,2024-11-01,Green Valley,10.9,64.8,0.0,5.7,Partly Cloudy
918,2024-11-01,Harbor Town,3.5,61.8,0.0,5.4,Sunny
919,2024-11-02,Metro City,3.6,57.8,0.0,20.1,Sunny
920,2024-11-02,Green Valley,4.9,70.4,0.0,18.9,Sunny
921,2024-11-02,Harbor Town,9.2,66.2,0.0,5.7,Sunny
922,2024-11-03,Metro City,2.5,73.9,5.9,32.2,Rain
923,2024-11-03,Green Valley,9.6,60.2,0.0,11.2,Cloudy
924,2024-11-03,Harbor Town,7.3,35.1,0.0,1.7,Partly Cloudy
925,2024-11-04,Metro City,2.8,60.8,0.1,10.1,Cloudy
926,2024-11-04,Green Valley,5.4,50.1,0.0,20.5,Partly Cloudy
927,2024-11-04,Harbor Town,11.2,90.4,0.0,11.8,Fog
928,2024-11-05,Metro City,-2.7,72.0,0.0,16.5,Partly Cloudy
929,2024-11-05,Green Valley,4.0,74.6,0.0,8.1,Sunny
930,2024-11-05,Harbor Town,7.0,53.4,0.0,25.4,Cloudy
931,2024-11-06,Metro City,8.0,51.0,0.2,16.3,Sunny
932,2024-11-06,Green Valley,15.5,91.9,0.0,0.0,Fog
933,2024-11-06,Harbor Town,8.9,80.9,0.0,19.2,Sunny
934,2024-11-07,Metro City,4.1,71.8,0.0,8.4,Partly Cloudy
935,2024-11-07,Green Valley,8.8,59.4,1.6,28.7,Partly Cloudy
936,2024-11-07,Harbor Town,9.1,57.1,0.0,13.2,Partly Cloudy
937,2024-11-08,Metro City,-3.4,70.2,1.3,18.3,Snow
938,2024-11-08,Green Valley,4.9,84.6,3.5,16.0,Rain
939,2024-11-08,Harbor Town,8.2,70.6,0.0,4.9,Partly Cloudy
940,2024-11-09,Metro City,-1.1,73.8,0.0,9.0,Cloudy
941,2024-11-09,Green Valley,7.8,61.4,0.0,28.7,Partly Cloudy
942,2024-11-09,Harbor Town,7.5,74.8,0.0,23.3,Sunny
943,2024-11-10,Metro City,-2.0,67.0,0.0,11.1,Cloudy
944,2024-11-10,Green Valley,6.8,63.1,1.6,16.2,Partly Cloudy
945,2024-11-10,Harbor Town,9.4,81.0,6.2,10.3,Rain
946,2024-11-11,Metro City,-0.3,71.8,1.2,7.8,Snow
947,2024-11-11,Green Valley,12.7,80.4,0.0,12.6,Sunny
948,2024-11-11,Harbor Town,11.4,69.1,0.0,17.1,Partly Cloudy
949,2024-11-12,Metro City,1.5,73.6,0.0,12.3,Sunny
950,2024-11-12,Green Valley,9.7,67.0,2.5,23.8,Rain
951,2024-11-12,Harbor Town,9.7,41.9,3.4,21.0,Rain
952,2024-11-13,Metro City,7.5,78.6,0.6,16.3,Sunny
953,2024-11-13,Green Valley,4.7,57.6,0.0,4.4,Sunny
954,2024-11-13,Harbor Town,3.4,69.8,5.0,8.4,Rain
955,2024-11-14,Metro City,-4.3,82.2,3.8,0.0,Rain
956,2024-11-14,Green Valley,8.4,72.6,0.0,21.5,Sunny
957,2024-11-14,Harbor Town,6.5,60.5,0.2,18.6,Sunny
958,2024-11-15,Metro City,-3.7,61.1,1.1,32.2,Snow
959,2024-11-15,Green Valley,13.2,80.0,3.9,38.9,Rain
960,2024-11-15,Harbor Town,4.4,70.8,0.0,13.0,Sunny
961,2024-11-16,Metro City,-1.2,63.8,0.0,9.9,Sunny
962,2024-11-16,Green Valley,8.7,56.6,1.1,13.6,Sunny
963,2024-11-16,Harbor Town,5.0,69.6,0.0,16.8,Sunny
964,2024-11-17,Metro City,-1.5,75.4,0.0,37.5,Partly Cloudy
965,2024-11-17,Green Valley,12.1,75.2,0.0,14.9,Cloudy
966,2024-11-17,Harbor Town,3.7,63.4,0.0,0.0,Partly Cloudy
967,2024-11-18,Metro City,-1.9,66.1,2.4,21.9,Rain
968,2024-11-18,Green Valley,6.5,50.3,0.0,6.1,Sunny
969,2024-11-18,Harbor Town,8.6,58.9,0.0,24.1,Sunny
970,2024-11-19,Metro City,-2.6,60.8,1.1,25.4,Snow
971,2024-11-19,Green Valley,2.6,64.2,0.0,33.2,Partly Cloudy
972,2024-11-19,Harbor Town,9.5,68.4,0.0,8.3,Partly Cloudy
973,2024-11-20,Metro City,3.2,77.3,0.0,11.1,Sunny
974,2024-11-20,Green Valley,7.2,64.3,0.0,11.9,Partly Cloudy
975,2024-11-20,Harbor Town,8.8,61.0,0.0,18.1,Partly Cloudy
976,2024-11-21,Metro City,0.3,45.0,1.6,28.2,Sunny
977,2024-11-21,Green Valley,9.7,65.7,0.9,7.6,Partly Cloudy
978,2024-11-21,Harbor Town,9.9,63.2,0.0,11.7,Cloudy
979,2024-11-22,Metro City,-1.1,67.3,0.0,16.7,Sunny
980,2024-11-22,Green Valley,10.7,39.2,0.0,20.8,Sunny
981,2024-11-22,Harbor Town,11.4,51.8,0.0,25.9,Sunny
982,2024-11-23,Metro City,0.9,61.6,0.0,19.6,Cloudy
983,2024-11-23,Green Valley,5.8,84.5,0.0,10.3,Cloudy
984,2024-11-23,Harbor Town,9.0,43.9,0.0,8.2,Sunny
985,2024-11-24,Metro City,-2.3,35.0,0.0,26.8,Partly Cloudy
986,2024-11-24,Green Valley,4.7,64.3,0.0,22.0,Cloudy
987,2024-11-24,Harbor Town,7.6,66.7,0.0,9.3,Sunny
988,2024-11-25,Metro City,-0.1,61.5,0.0,18.6,Cloudy
989,2024-11-25,Green Valley,9.8,62.4,3.4,15.3,Rain
990,2024-11-25,Harbor Town,5.0,82.5,0.0,26.2,Cloudy
991,2024-11-26,Metro City,-7.2,58.5,0.0,6.2,Partly Cloudy
992,2024-11-26,Green Valley,10.2,26.6,0.0,16.6,Sunny
993,2024-11-26,Harbor Town,4.1,66.1,0.4,15.9,Sunny
994,2024-11-27,Metro City,2.5,54.7,0.0,20.4,Partly Cloudy
995,2024-11-27,Green Valley,15.6,62.8,1.3,18.9,Partly Cloudy
996,2024-11-27,Harbor Town,5.0,66.8,6.2,17.1,Rain
997,2024-11-28,Metro City,-5.7,79.0,3.3,2.4,Rain
998,2024-11-28,Green Valley,7.8,72.6,0.0,31.6,Sunny
999,2024-11-28,Harbor Town,2.9,55.5,0.0,16.1,Sunny
1000,2024-11-29,Metro City,-3.7,56.6,0.7,11.1,Snow
1001,2024-11-29,Green Valley,4.8,40.1,0.0,0.0,Partly Cloudy
1002,2024-11-29,Harbor Town,5.4,47.7,0.5,10.8,Sunny
1003,2024-11-30,Metro City,-6.5,46.8,0.0,21.5,Cloudy
1004,2024-11-30,Green Valley,6.4,51.1,0.7,21.8,Sunny
1005,2024-11-30,Harbor Town,7.3,41.3,0.0,35.9,Partly Cloudy
1006,2024-12-01,Metro City,-7.3,56.2,2.7,15.1,Rain
1007,2024-12-01,Green Valley,10.0,73.8,0.0,28.7,Sunny
1008,2024-12-01,Harbor Town,5.6,75.6,0.0,20.8,Cloudy
1009,2024-12-02,Metro City,1.1,58.8,0.0,8.6,Sunny
1010,2024-12-02,Green Valley,1.6,50.2,0.0,12.8,Sunny
1011,2024-12-02,Harbor Town,7.3,71.1,1.0,12.7,Sunny
1012,2024-12-03,Metro City,-5.6,71.5,0.0,9.7,Sunny
1013,2024-12-03,Green Valley,7.4,49.3,0.0,16.0,Cloudy
1014,2024-12-03,Harbor Town,5.7,80.5,0.0,21.9,Partly Cloudy
1015,2024-12-04,Metro City,-6.7,45.0,0.0,8.8,Sunny
1016,2024-12-04,Green Valley,9.8,41.7,0.0,9.1,Partly Cloudy
1017,2024-12-04,Harbor Town,6.1,61.8,1.8,30.7,Cloudy
1018,2024-12-05,Metro City,4.4,64.7,0.2,4.8,Partly Cloudy
1019,2024-12-05,Green Valley,10.1,62.1,0.2,23.5,Partly Cloudy
1020,2024-12-05,Harbor Town,7.1,47.0,0.0,5.8,Sunny
1021,2024-12-06,Metro City,-4.2,67.3,0.0,18.9,Sunny
1022,2024-12-06,Green Valley,14.2,66.8,0.0,20.1,Cloudy
1023,2024-12-06,Harbor Town,11.4,67.0,0.0,30.7,Sunny
1024,2024-12-07,Metro City,-2.2,66.6,0.0,22.2,Sunny
1025,2024-12-07,Green Valley,8.7,56.0,0.0,5.9,Partly Cloudy
1026,2024-12-07,Harbor Town,5.7,63.1,0.0,15.3,Sunny
1027,2024-12-08,Metro City,-7.0,67.4,0.0,9.8,Partly Cloudy
1028,2024-12-08,Green Valley,8.8,70.4,3.2,25.2,Rain
1029,2024-12-08,Harbor Town,5.9,68.8,0.0,6.2,Cloudy
1030,2024-12-09,Metro City,-4.7,45.3,0.0,17.4,Sunny
1031,2024-12-09,Green Valley,7.1,57.1,0.0,30.1,Sunny
1032,2024-12-09,Harbor Town,3.3,70.3,2.7,23.7,Rain
1033,2024-12-10,Metro City,-3.3,64.8,0.0,29.2,Sunny
1034,2024-12-10,Green Valley,9.7,51.9,1.7,12.7,Sunny
1035,2024-12-10,Harbor Town,-2.0,50.9,0.0,16.4,Partly Cloudy
1036,2024-12-11,Metro City,2.4,52.2,7.2,15.3,Rain
1037,2024-12-11,Green Valley,5.9,68.3,0.0,13.2,Sunny
1038,2024-12-11,Harbor Town,-0.4,55.1,0.0,20.1,Partly Cloudy
1039,2024-12-12,Metro City,-4.4,48.2,1.8,17.2,Snow
1040,2024-12-12,Green Valley,8.4,50.5,3.1,12.1,Rain
1041,2024-12-12,Harbor Town,7.0,65.7,3.2,28.0,Rain
1042,2024-12-13,Metro City,3.0,65.7,0.9,14.8,Sunny
1043,2024-12-13,Green Valley,5.4,53.0,0.0,16.5,Sunny
1044,2024-12-13,Harbor Town,2.5,55.2,0.0,16.8,Sunny
1045,2024-12-14,Metro City,0.3,44.1,0.0,13.8,Sunny
1046,2024-12-14,Green Valley,4.5,42.6,0.0,7.8,Sunny
1047,2024-12-14,Harbor Town,9.4,63.2,0.0,9.2,Partly Cloudy
1048,2024-12-15,Metro City,-3.0,59.8,0.0,12.3,Sunny
1049,2024-12-15,Green Valley,6.5,35.7,0.7,14.4,Partly Cloudy
1050,2024-12-15,Harbor Town,5.1,60.7,0.6,13.7,Sunny
1051,2024-12-16,Metro City,2.5,58.2,5.1,17.2,Rain
1052,2024-12-16,Green Valley,6.0,44.0,0.0,11.8,Sunny
1053,2024-12-16,Harbor Town,1.4,58.5,0.0,11.3,Partly Cloudy
1054,2024-12-17,Metro City,-8.7,51.9,0.2,18.4,Snow
1055,2024-12-17,Green Valley,1.9,61.4,2.9,14.8,Rain
1056,2024-12-17,Harbor Town,4.3,72.3,0.0,9.5,Cloudy
1057,2024-12-18,Metro City,-0.4,80.2,0.0,12.6,Sunny
1058,2024-12-18,Green Valley,8.0,59.4,0.0,26.6,Sunny
1059,2024-12-18,Harbor Town,2.5,51.5,0.0,13.0,Sunny
1060,2024-12-19,Metro City,-0.2,54.0,0.0,1.6,Sunny
1061,2024-12-19,Green Valley,7.7,53.5,0.0,15.9,Sunny
1062,2024-12-19,Harbor Town,3.5,51.4,0.0,27.5,Partly Cloudy
1063,2024-12-20,Metro City,-1.5,60.4,0.0,15.8,Partly Cloudy
1064,2024-12-20,Green Valley,5.7,40.1,0.2,19.4,Sunny
1065,2024-12-20,Harbor Town,4.7,50.8,0.0,12.2,Partly Cloudy
1066,2024-12-21,Metro City,-3.0,66.8,0.2,16.1,Snow
1067,2024-12-21,Green Valley,8.0,48.1,0.0,23.5,Sunny
1068,2024-12-21,Harbor Town,1.1,48.5,2.6,25.6,Rain
1069,2024-12-22,Metro City,-0.9,46.7,0.0,17.4,Sunny
1070,2024-12-22,Green Valley,3.6,60.6,2.8,10.8,Rain
1071,2024-12-22,Harbor Town,7.0,65.0,3.6,9.7,Rain
1072,2024-12-23,Metro City,3.0,36.5,2.4,8.9,Rain
1073,2024-12-23,Green Valley,4.7,43.0,0.0,27.5,Sunny
1074,2024-12-23,Harbor Town,7.9,50.8,0.1,13.4,Sunny
1075,2024-12-24,Metro City,-7.1,70.1,0.0,22.0,Partly Cloudy
1076,2024-12-24,Green Valley,9.0,55.1,3.5,17.7,Rain
1077,2024-12-24,Harbor Town,7.6,49.5,5.1,21.2,Rain
1078,2024-12-25,Metro City,-0.5,41.5,0.0,13.7,Snow
1079,2024-12-25,Green Valley,10.9,47.6,0.0,14.8,Sunny
1080,2024-12-25,Harbor Town,5.5,54.5,2.6,9.9,Rain
1081,2024-12-26,Metro City,-5.6,83.8,0.0,15.6,Cloudy
1082,2024-12-26,Green Valley,4.6,54.8,1.8,20.3,Partly Cloudy
1083,2024-12-26,Harbor Town,10.8,60.4,0.0,3.8,Partly Cloudy
1084,2024-12-27,Metro City,0.7,54.9,0.0,15.6,Partly Cloudy
1085,2024-12-27,Green Valley,6.8,44.2,0.0,14.8,Sunny
1086,2024-12-27,Harbor Town,3.0,58.7,0.0,13.7,Sunny
1087,2024-12-28,Metro City,1.6,41.2,0.0,12.6,Sunny
1088,2024-12-28,Green Valley,10.0,48.1,0.0,11.8,Sunny
1089,2024-12-28,Harbor Town,3.5,54.9,0.0,3.4,Sunny
1090,2024-12-29,Metro City,1.6,53.0,0.2,7.5,Sunny
1091,2024-12-29,Green Valley,9.3,44.8,0.0,4.7,Sunny
1092,2024-12-29,Harbor Town,7.0,42.3,0.0,23.3,Partly Cloudy
1093,2024-12-30,Metro City,-3.0,58.9,1.4,30.8,Snow
1094,2024-12-30,Green Valley,8.0,45.5,0.0,5.2,Partly Cloudy
1095,2024-12-30,Harbor Town,5.3,45.7,0.0,11.1,Partly Cloudy
1096,2024-12-31,Metro City,-3.1,70.5,0.3,15.3,Snow
1097,2024-12-31,Green Valley,9.8,51.8,0.0,14.8,Sunny
1098,2024-12-31,Harbor Town,7.8,53.1,0.1,19.7,Partly Cloudy
1099,2025-01-01,Metro City,-7.5,59.6,0.0,9.4,Cloudy
1100,2025-01-01,Green Valley,7.0,31.4,0.6,13.8,Cloudy
1101,2025-01-01,Harbor Town,2.1,65.0,0.0,10.4,Partly Cloudy
1102,2025-01-02,Metro City,-2.7,45.4,0.3,18.2,Snow
1103,2025-01-02,Green Valley,12.5,38.3,1.6,9.4,Sunny
1104,2025-01-02,Harbor Town,9.4,76.2,0.0,23.0,Sunny
1105,2025-01-03,Metro City,-1.1,60.2,1.3,18.3,Snow
1106,2025-01-03,Green Valley,10.7,38.7,4.7,14.3,Rain
1107,2025-01-03,Harbor Town,11.6,34.6,1.9,0.0,Sunny
1108,2025-01-04,Metro City,1.6,46.5,0.0,12.9,Sunny
1109,2025-01-04,Green Valley,9.2,45.3,0.0,18.1,Sunny
1110,2025-01-04,Harbor Town,2.3,60.3,1.0,10.3,Partly Cloudy
1111,2025-01-05,Metro City,-2.3,37.8,0.0,4.3,Sunny
1112,2025-01-05,Green Valley,8.9,53.2,0.0,22.0,Partly Cloudy
1113,2025-01-05,Harbor Town,0.3,44.0,0.5,16.2,Cloudy
1114,2025-01-06,Metro City,-2.4,31.4,0.0,15.8,Partly Cloudy
1115,2025-01-06,Green Valley,6.3,54.1,0.0,8.1,Cloudy
1116,2025-01-06,Harbor Town,8.3,42.6,0.0,17.1,Cloudy
1117,2025-01-07,Metro City,-3.6,49.3,0.1,4.3,Snow
1118,2025-01-07,Green Valley,16.1,40.2,0.0,18.5,Sunny
1119,2025-01-07,Harbor Town,5.9,48.8,0.0,10.5,Partly Cloudy
1120,2025-01-08,Metro City,-2.5,50.0,0.0,19.7,Partly Cloudy
1121,2025-01-08,Green Valley,9.7,45.8,0.0,19.5,Partly Cloudy
1122,2025-01-08,Harbor Town,-0.1,38.9,0.0,14.7,Sunny
