date,city,temp_c,humidity,precipitation_mm,wind_speed_kmh,condition,total_sold_kg,total_wasted_kg,revenue,stores_reporting
2024-06-29,Green Valley,31.4,55.2,0.0,6.6,Sunny,7497.5,889.9,26600.51,3
2024-06-29,Harbor Town,24.4,49.2,0.0,8.9,Sunny,7276.3,822.5,23628.13,3
2024-06-29,Metro City,26.2,56.9,0.0,17.6,Sunny,10341.5,1273.9,36558.97,4
2024-06-30,Green Valley,32.9,72.0,0.0,2.5,Sunny,6970.8,783.6,21263.84,3
2024-06-30,Harbor Town,24.8,65.1,0.0,7.7,Sunny,6354.4,771.4,21030.97,3
2024-06-30,Metro City,30.8,57.5,0.0,20.4,Sunny,14234.5,1644.8,46064.2,4
2024-07-01,Green Valley,23.7,53.6,0.0,21.4,Sunny,3476.8,438.2,11538.3,3
2024-07-01,Harbor Town,18.6,63.2,0.0,18.6,Partly Cloudy,4735.7,519.2,13175.67,3
2024-07-01,Metro City,28.1,67.6,0.0,3.0,Partly Cloudy,7143.9,788.5,22642.61,4
2024-07-02,Green Valley,23.8,65.3,0.0,20.8,Partly Cloudy,5692.3,666.7,19026.14,3
2024-07-02,Harbor Town,22.0,58.0,0.0,33.8,Cloudy,4317.8,476.8,13278.23,3
2024-07-02,Metro City,25.5,52.8,0.0,21.8,Sunny,6041.4,642.6,21049.05,4
2024-07-03,Green Valley,30.4,63.4,0.0,1.4,Sunny,7256.8,927.3,22163.6,3
2024-07-03,Harbor Town,19.5,49.5,0.0,21.1,Sunny,6618.4,841.1,21764.91,3
2024-07-03,Metro City,30.5,62.8,0.0,8.4,Cloudy,10593.8,1103.6,32944.05,4
2024-07-04,Green Valley,26.3,57.6,0.0,21.2,Partly Cloudy,5053.8,560.6,19451.94,3
2024-07-04,Harbor Town,24.9,59.1,0.0,15.3,Sunny,8041.1,824.1,28924.01,3
2024-07-04,Metro City,31.8,65.7,0.0,21.7,Partly Cloudy,13221.1,1607.6,43297.56,4
2024-07-05,Green Valley,21.2,69.8,0.0,5.3,Sunny,6778.7,806.2,21170.15,3
2024-07-05,Harbor Town,19.6,48.6,1.1,23.1,Cloudy,8993.0,916.2,27497.82,3
2024-07-05,Metro City,29.2,47.3,0.0,21.8,Sunny,9427.6,994.2,31188.31,4
2024-07-06,Green Valley,28.4,90.9,3.6,19.5,Rain,7398.1,935.5,25157.95,3
2024-07-06,Harbor Town,20.4,64.1,0.0,12.8,Cloudy,6881.5,713.4,22906.55,3
2024-07-06,Metro City,24.3,62.7,0.0,20.6,Sunny,11402.7,1489.9,37937.44,4
2024-07-07,Green Valley,21.0,67.0,0.0,22.8,Partly Cloudy,7544.4,903.5,22463.21,3
2024-07-07,Harbor Town,24.2,74.6,1.3,20.6,Cloudy,9950.2,1140.6,30552.67,3
2024-07-07,Metro City,29.1,69.3,3.6,8.7,Rain,12390.6,1578.3,40757.37,4
2024-07-08,Green Valley,28.9,74.5,0.0,16.5,Sunny,4820.5,533.3,15147.06,3
2024-07-08,Harbor Town,23.2,68.7,0.0,18.9,Partly Cloudy,7591.6,853.1,23597.26,3
2024-07-08,Metro City,28.1,73.4,0.0,3.0,Sunny,5448.4,652.0,17822.37,4
2024-07-09,Green Valley,28.1,71.2,0.0,28.6,Cloudy,5096.9,611.6,16892.45,3
2024-07-09,Harbor Town,20.4,63.3,4.0,22.5,Rain,7298.0,862.4,24081.73,3
2024-07-09,Metro City,23.9,78.8,0.0,14.6,Partly Cloudy,7747.8,1025.7,24585.02,4
2024-07-10,Green Valley,27.1,58.4,0.0,13.8,Partly Cloudy,5559.5,671.4,17754.92,3
2024-07-10,Harbor Town,18.0,54.1,0.3,40.4,Cloudy,5339.3,662.1,15950.47,3
2024-07-10,Metro City,22.7,75.4,0.0,16.0,Sunny,8675.1,1056.0,28765.8,4
2024-07-11,Green Valley,23.1,53.7,0.0,13.9,Partly Cloudy,4931.6,597.3,16412.01,3
2024-07-11,Harbor Town,25.4,71.7,1.2,0.0,Partly Cloudy,4838.0,496.8,15980.99,3
2024-07-11,Metro City,23.1,51.0,0.2,3.1,Sunny,9003.0,888.0,29678.07,4
2024-07-12,Green Valley,24.2,57.1,0.0,14.3,Partly Cloudy,5837.2,660.9,18543.84,3
2024-07-12,Harbor Town,26.3,65.2,0.0,13.1,Sunny,6944.0,768.4,22625.89,3
2024-07-12,Metro City,26.6,59.5,0.0,21.2,Partly Cloudy,10489.6,1268.7,33716.21,4
2024-07-13,Green Valley,29.1,52.1,0.0,16.4,Sunny,6054.9,707.6,18478.26,3
2024-07-13,Harbor Town,19.7,71.4,2.7,10.7,Rain,10066.6,1162.6,32598.49,3
2024-07-13,Metro City,28.5,64.0,0.0,21.9,Sunny,11131.7,1215.3,37883.51,4
2024-07-14,Green Valley,21.5,61.8,0.0,23.2,Sunny,8837.8,1182.7,28952.5,3
2024-07-14,Harbor Town,22.2,53.1,0.0,28.9,Partly Cloudy,7016.2,874.9,22796.68,3
2024-07-14,Metro City,22.3,70.7,1.8,23.7,Sunny,13326.8,1460.8,43927.03,4
2024-07-15,Green Valley,23.9,55.2,0.0,27.6,Sunny,4281.7,483.9,14614.58,3
2024-07-15,Harbor Town,20.7,56.9,3.4,15.1,Rain,6524.2,830.9,20307.54,3
2024-07-15,Metro City,25.4,60.2,0.1,14.9,Cloudy,5952.7,633.3,20429.34,4
2024-07-16,Green Valley,28.8,74.3,0.5,18.4,Sunny,7212.6,1030.2,23239.64,3
2024-07-16,Harbor Town,22.7,57.6,0.0,14.4,Partly Cloudy,5182.0,625.2,17140.09,3
2024-07-16,Metro City,25.0,46.0,0.0,10.3,Sunny,10270.0,1344.1,33277.0,4
2024-07-17,Green Valley,26.6,57.5,0.0,10.1,Partly Cloudy,4723.3,435.0,15330.8,3
2024-07-17,Harbor Town,25.8,57.2,0.8,6.0,Partly Cloudy,6068.2,736.4,18454.75,3
2024-07-17,Metro City,26.8,66.4,0.0,5.8,Cloudy,7578.2,806.7,24396.0,4
2024-07-18,Green Valley,29.3,61.7,0.0,11.9,Partly Cloudy,4668.0,558.3,15709.88,3
2024-07-18,Harbor Town,25.9,57.5,0.0,20.6,Partly Cloudy,6901.6,687.8,21461.92,3
2024-07-18,Metro City,28.4,71.5,0.0,30.2,Sunny,7706.5,844.3,25758.82,4
2024-07-19,Green Valley,24.4,74.0,0.0,24.7,Sunny,5318.9,666.0,18567.04,3
2024-07-19,Harbor Town,23.9,72.3,4.7,16.9,Rain,5281.5,580.4,18054.4,3
2024-07-19,Metro City,24.2,80.5,2.7,7.9,Rain,10275.8,1195.1,32939.43,4
2024-07-20,Green Valley,19.4,68.3,0.0,8.9,Partly Cloudy,6592.0,779.0,22078.01,3
2024-07-20,Harbor Town,23.0,87.3,1.2,19.7,Fog,7792.6,915.5,25077.97,3
2024-07-20,Metro City,27.6,65.4,1.7,15.2,Sunny,11325.7,1265.0,37091.15,4
2024-07-21,Green Valley,23.5,79.3,0.0,25.8,Sunny,7148.5,967.7,24130.25,3
2024-07-21,Harbor Town,20.6,86.4,0.1,14.9,Cloudy,10610.6,1163.0,33844.91,3
2024-07-21,Metro City,21.1,58.1,0.0,8.4,Partly Cloudy,10164.5,1249.2,33290.57,4
2024-07-22,Green Valley,27.3,69.9,2.8,14.4,Rain,4599.1,534.2,14750.41,3
2024-07-22,Harbor Town,21.5,67.9,0.0,12.0,Sunny,4924.9,621.8,17297.73,3
2024-07-22,Metro City,31.3,61.9,2.0,3.4,Rain,8437.0,912.1,27746.95,4
2024-07-23,Green Valley,26.2,71.5,0.7,5.5,Sunny,7076.1,810.4,22315.48,3
2024-07-23,Harbor Town,18.2,62.6,0.0,12.6,Partly Cloudy,6956.8,823.5,23822.01,3
2024-07-23,Metro City,24.1,72.9,0.0,8.3,Sunny,12480.8,1287.5,40141.25,4
2024-07-24,Green Valley,26.8,62.6,0.0,14.3,Partly Cloudy,5038.4,591.0,16141.42,3
2024-07-24,Harbor Town,16.7,61.3,0.0,11.7,Partly Cloudy,5602.2,636.5,18836.27,3
2024-07-24,Metro City,29.5,77.1,4.8,7.1,Rain,8151.0,863.7,26391.87,4
2024-07-25,Green Valley,26.2,70.9,0.0,16.4,Sunny,5878.5,758.0,19065.38,3
2024-07-25,Harbor Town,22.9,67.4,0.0,22.4,Sunny,5568.5,694.5,18197.24,3
2024-07-25,Metro City,22.9,62.2,0.0,7.0,Sunny,7953.8,958.3,26104.3,4
2024-07-26,Green Valley,26.1,64.8,0.0,17.5,Sunny,4317.8,515.5,14488.96,3
2024-07-26,Harbor Town,22.6,70.3,9.6,15.4,Rain,5317.7,624.0,16907.13,3
2024-07-26,Metro City,29.4,57.6,3.3,1.7,Rain,9617.3,1241.5,29273.12,4
2024-07-27,Green Valley,29.5,61.0,2.9,0.2,Rain,5903.6,649.8,19875.4,3
2024-07-27,Harbor Town,16.5,72.5,0.0,17.3,Partly Cloudy,11433.7,1346.0,36305.97,3
2024-07-27,Metro City,27.4,64.0,1.1,14.9,Sunny,13629.7,1601.7,43971.78,4
2024-07-28,Green Valley,26.3,69.9,0.0,18.2,Partly Cloudy,6160.9,697.4,18287.7,3
2024-07-28,Harbor Town,23.4,62.1,0.0,8.4,Sunny,8217.3,1033.9,26402.27,3
2024-07-28,Metro City,15.1,66.0,0.0,5.2,Sunny,10942.5,1160.2,36358.1,4
2024-07-29,Green Valley,22.8,70.3,0.0,0.0,Sunny,5512.7,647.5,18954.5,3
2024-07-29,Harbor Town,23.2,76.3,5.5,19.0,Rain,5471.2,672.2,18308.36,3
2024-07-29,Metro City,20.3,70.4,0.3,8.5,Cloudy,8384.3,1001.0,27296.02,4
2024-07-30,Green Valley,22.0,69.1,1.5,21.4,Partly Cloudy,5758.1,794.0,18765.37,3
2024-07-30,Harbor Town,15.2,60.7,0.0,20.8,Cloudy,4064.4,468.6,13800.42,3
2024-07-30,Metro City,17.4,56.1,0.0,9.2,Sunny,7827.5,1014.8,25654.6,4
2024-07-31,Green Valley,30.3,65.4,1.3,2.8,Sunny,6700.5,875.2,20685.87,3
2024-07-31,Harbor Town,25.0,57.6,0.0,10.0,Partly Cloudy,7151.6,922.8,23493.02,3
2024-07-31,Metro City,21.2,70.0,0.0,4.5,Partly Cloudy,9814.9,1208.1,31327.17,4
2024-08-01,Green Valley,21.8,52.1,0.0,9.9,Cloudy,4482.9,523.1,13522.45,3
2024-08-01,Harbor Town,18.6,76.5,0.3,19.9,Cloudy,5169.4,539.4,15359.13,3
2024-08-01,Metro City,23.5,77.9,1.5,22.5,Sunny,8368.9,995.2,28088.93,4
2024-08-02,Green Valley,30.9,47.5,4.1,4.3,Rain,6448.9,697.6,21234.13,3
2024-08-02,Harbor Town,18.7,78.4,0.0,24.1,Cloudy,6491.0,717.3,19638.93,3
2024-08-02,Metro City,20.3,72.4,0.0,4.5,Cloudy,8136.5,848.6,25111.16,4
2024-08-03,Green Valley,27.3,72.6,1.2,20.8,Partly Cloudy,6803.0,875.2,23956.32,3
2024-08-03,Harbor Town,15.2,63.5,0.0,22.1,Sunny,6172.6,698.2,21048.0,3
2024-08-03,Metro City,23.3,68.1,0.0,19.3,Cloudy,11650.8,1299.7,36732.71,4
2024-08-04,Green Valley,23.8,65.2,0.0,2.0,Cloudy,6981.0,838.3,22784.99,3
2024-08-04,Harbor Town,18.5,98.7,0.0,8.6,Cloudy,8572.8,1070.4,28201.68,3
2024-08-04,Metro City,27.9,58.3,1.4,9.1,Sunny,10192.6,1132.9,33434.17,4
2024-08-05,Green Valley,24.6,71.1,0.0,16.3,Cloudy,4288.2,470.0,13205.52,3
2024-08-05,Harbor Town,22.7,59.4,0.0,29.2,Sunny,4954.8,483.2,16987.74,3
2024-08-05,Metro City,23.4,52.5,0.0,2.9,Sunny,8119.6,1099.2,25876.96,4
2024-08-06,Green Valley,30.4,79.7,0.0,24.9,Sunny,5136.5,643.1,16151.93,3
2024-08-06,Harbor Town,19.0,86.3,0.0,23.0,Fog,5514.1,552.5,16436.97,3
2024-08-06,Metro City,17.0,87.6,0.0,16.6,Cloudy,9361.7,1174.4,29280.05,4
2024-08-07,Green Valley,28.6,53.5,0.0,24.2,Sunny,4004.6,396.2,13238.13,3
2024-08-07,Harbor Town,14.4,79.5,0.0,7.0,Cloudy,5752.7,789.0,18752.56,3
2024-08-07,Metro City,19.8,62.1,0.0,6.7,Partly Cloudy,8501.3,1028.8,26708.28,4
2024-08-08,Green Valley,25.6,85.9,6.3,10.2,Rain,7052.7,735.3,21916.23,3
2024-08-08,Harbor Town,19.1,60.2,0.0,5.9,Sunny,4314.6,539.8,14797.84,3
2024-08-08,Metro City,23.6,73.9,0.0,26.9,Sunny,9595.8,1120.5,31348.92,4
2024-08-09,Green Valley,25.3,61.1,6.2,15.9,Rain,5088.4,569.1,17928.14,3
2024-08-09,Harbor Town,16.7,77.5,3.2,28.9,Rain,6539.4,841.9,21200.88,3
2024-08-09,Metro City,21.0,63.4,0.0,12.5,Sunny,10039.7,1225.6,30663.75,4
2024-08-10,Green Valley,20.5,74.4,0.0,15.0,Partly Cloudy,8091.3,977.9,26943.13,3
2024-08-10,Harbor Town,18.1,74.8,0.0,13.2,Sunny,8756.8,1019.0,27921.2,3
2024-08-10,Metro City,19.4,72.4,0.0,12.9,Sunny,12178.8,1384.9,41645.45,4
2024-08-11,Green Valley,26.9,80.7,0.0,6.1,Partly Cloudy,5822.4,661.3,19935.09,3
2024-08-11,Harbor Town,14.1,52.3,0.2,16.7,Sunny,7901.0,883.1,26286.05,3
2024-08-11,Metro City,21.8,64.5,2.4,4.3,Rain,13967.4,1726.7,45322.69,4
2024-08-12,Green Valley,24.5,58.1,2.3,14.2,Rain,4744.2,624.3,17291.69,3
2024-08-12,Harbor Town,19.5,75.0,0.0,11.6,Partly Cloudy,4215.4,541.3,14376.42,3
2024-08-12,Metro City,17.1,70.2,0.0,25.6,Partly Cloudy,7332.9,837.6,25346.24,4
2024-08-13,Green Valley,25.9,62.6,0.0,19.3,Sunny,6232.2,554.4,20211.88,3
2024-08-13,Harbor Town,12.2,68.0,0.0,7.7,Sunny,5631.1,717.6,17475.6,3
2024-08-13,Metro City,23.4,75.2,0.0,21.2,Cloudy,7948.8,883.4,25560.65,4
2024-08-14,Green Valley,25.2,76.1,0.2,25.3,Cloudy,5292.1,630.3,16268.19,3
2024-08-14,Harbor Town,17.2,74.1,2.2,9.4,Rain,3478.5,407.1,12623.13,3
2024-08-14,Metro City,17.8,83.0,1.0,10.3,Sunny,9817.5,1097.3,32256.85,4
2024-08-15,Green Valley,26.5,78.5,0.0,21.7,Cloudy,5579.8,579.7,16678.16,3
2024-08-15,Harbor Town,20.7,67.1,0.0,12.5,Sunny,6097.1,768.6,18854.61,3
2024-08-15,Metro City,16.5,52.5,0.0,21.6,Partly Cloudy,9166.4,1134.2,29059.59,4
2024-08-16,Green Valley,26.0,71.5,0.0,16.4,Partly Cloudy,5286.6,680.2,18380.49,3
2024-08-16,Harbor Town,17.4,67.7,0.0,10.4,Cloudy,8936.5,1115.4,28935.49,3
2024-08-16,Metro City,20.6,74.4,0.1,21.1,Cloudy,8755.6,1101.1,27300.89,4
2024-08-17,Green Valley,27.0,64.4,0.0,22.4,Sunny,7214.5,845.3,23148.7,3
2024-08-17,Harbor Town,18.9,69.5,0.0,8.6,Sunny,8914.4,996.8,30802.47,3
2024-08-17,Metro City,26.2,65.5,0.0,23.2,Partly Cloudy,9742.3,1065.7,33102.48,4
2024-08-18,Green Valley,26.1,71.6,0.0,9.6,Sunny,6116.8,720.7,20614.6,3
2024-08-18,Harbor Town,11.8,91.6,1.5,18.4,Fog,6504.9,748.3,22376.16,3
2024-08-18,Metro City,20.7,99.7,0.0,21.4,Fog,12090.4,1385.2,38632.94,4
2024-08-19,Green Valley,23.7,54.0,0.0,16.8,Cloudy,4085.3,504.1,13823.71,3
2024-08-19,Harbor Town,21.7,76.1,0.0,16.9,Sunny,6013.1,645.9,19859.12,3
2024-08-19,Metro City,18.1,63.3,0.0,15.6,Sunny,7580.8,745.5,24579.19,4
2024-08-20,Green Valley,23.3,70.3,1.6,19.7,Cloudy,5173.4,662.6,17135.16,3
2024-08-20,Harbor Town,24.0,83.3,0.0,21.2,Cloudy,6767.4,770.0,20535.06,3
2024-08-20,Metro City,16.2,72.4,0.0,9.3,Sunny,7351.7,775.5,24882.35,4
2024-08-21,Green Valley,29.1,84.5,0.2,17.6,Sunny,6228.6,633.0,19386.85,3
2024-08-21,Harbor Town,22.1,55.7,0.0,3.2,Cloudy,7119.4,884.9,22025.73,3
2024-08-21,Metro City,24.0,60.6,0.0,18.9,Partly Cloudy,8840.1,1083.4,29496.36,4
2024-08-22,Green Valley,23.5,83.4,0.0,32.4,Partly Cloudy,5040.4,624.1,17549.56,3
2024-08-22,Harbor Town,17.2,81.2,2.0,12.6,Sunny,5836.5,642.6,18923.94,3
2024-08-22,Metro City,23.9,66.1,0.0,17.1,Cloudy,8861.5,955.6,30338.84,4
2024-08-23,Green Valley,26.4,82.2,0.0,16.2,Sunny,7036.1,838.0,23350.84,3
2024-08-23,Harbor Town,17.6,79.9,0.0,9.7,Sunny,5849.9,653.0,17711.59,3
2024-08-23,Metro City,20.0,72.2,0.0,23.6,Sunny,11676.3,1296.0,37304.4,4
2024-08-24,Green Valley,21.1,73.1,0.0,16.4,Sunny,5268.5,622.2,15783.73,3
2024-08-24,Harbor Town,15.6,85.2,0.7,11.9,Cloudy,7231.9,765.3,23528.7,3
2024-08-24,Metro City,19.9,70.7,0.0,22.3,Partly Cloudy,9128.3,1041.5,30564.48,4
2024-08-25,Green Valley,26.0,56.8,0.0,22.0,Sunny,5552.4,650.1,16914.86,3
2024-08-25,Harbor Town,17.1,72.4,0.0,29.3,Sunny,8597.7,1041.1,27288.74,3
2024-08-25,Metro City,20.2,76.4,0.0,24.8,Cloudy,9352.6,1085.2,31716.68,4
2024-08-26,Green Valley,21.5,98.1,0.0,21.2,Cloudy,3516.4,429.6,10829.98,3
2024-08-26,Harbor Town,13.1,78.5,0.0,28.5,Cloudy,4841.5,547.3,15578.62,3
2024-08-26,Metro City,17.9,72.5,3.3,27.1,Rain,6950.2,811.2,24228.6,4
2024-08-27,Green Valley,22.5,69.4,0.7,12.7,Sunny,4893.9,482.2,17001.39,3
2024-08-27,Harbor Town,16.6,68.9,0.0,10.6,Partly Cloudy,6853.9,728.6,23394.92,3
2024-08-27,Metro City,18.1,69.7,0.0,7.4,Partly Cloudy,8870.2,1244.0,28713.3,4
2024-08-28,Green Valley,21.9,70.3,0.0,8.0,Sunny,3721.6,497.5,11746.48,3
2024-08-28,Harbor Town,19.6,49.2,0.6,11.0,Partly Cloudy,6005.1,648.6,19920.49,3
2024-08-28,Metro City,19.8,76.6,0.0,8.9,Sunny,6444.1,888.3,21390.63,4
2024-08-29,Green Valley,17.2,86.0,0.4,10.9,Cloudy,6635.2,788.6,20517.47,3
2024-08-29,Harbor Town,17.6,93.8,0.8,22.5,Cloudy,6365.6,755.3,20987.67,3
2024-08-29,Metro City,13.5,66.2,0.0,28.7,Cloudy,7011.2,757.9,22947.13,4
2024-08-30,Green Valley,21.1,79.6,1.1,18.5,Cloudy,4919.0,545.4,15141.03,3
2024-08-30,Harbor Town,24.0,73.6,2.2,11.8,Rain,6007.6,657.9,19498.96,3
2024-08-30,Metro City,16.7,71.6,0.0,7.1,Cloudy,7847.2,871.8,26003.49,4
2024-08-31,Green Valley,21.6,94.2,4.3,18.6,Rain,5714.4,664.3,17263.28,3
2024-08-31,Harbor Town,21.8,83.4,0.0,10.5,Sunny,8395.8,1045.6,26915.67,3
2024-08-31,Metro City,22.8,59.3,0.0,13.8,Sunny,10631.2,1353.6,33719.2,4
2024-09-01,Green Valley,25.0,80.7,0.0,26.2,Partly Cloudy,7336.6,867.9,25357.17,3
2024-09-01,Harbor Town,9.7,81.0,0.0,18.6,Sunny,8219.5,891.1,29564.29,3
2024-09-01,Metro City,14.7,64.1,3.3,10.3,Rain,9587.2,1163.7,30622.45,4
2024-09-02,Green Valley,20.0,73.7,0.1,13.4,Partly Cloudy,4480.6,555.3,15807.62,3
2024-09-02,Harbor Town,8.5,71.8,2.9,9.6,Rain,5254.4,631.2,17089.0,3
2024-09-02,Metro City,14.6,90.6,0.0,18.5,Fog,8981.0,970.2,30439.96,4
2024-09-03,Green Valley,23.3,85.3,0.0,15.0,Fog,5594.2,603.5,17322.63,3
2024-09-03,Harbor Town,14.9,57.0,0.0,18.9,Sunny,7369.4,790.4,22977.94,3
2024-09-03,Metro City,17.9,83.9,1.5,5.4,Cloudy,10254.9,1262.8,31736.16,4
2024-09-04,Green Valley,18.0,77.6,0.0,10.4,Sunny,5062.0,682.1,16902.83,3
2024-09-04,Harbor Town,13.1,84.2,0.0,18.2,Cloudy,7395.5,931.1,25488.36,3
2024-09-04,Metro City,12.4,91.3,0.0,23.3,Fog,8105.7,938.6,25792.81,4
2024-09-05,Green Valley,22.8,71.5,3.1,15.8,Rain,4905.8,502.2,15157.89,3
2024-09-05,Harbor Town,13.9,89.9,0.0,10.7,Cloudy,7138.7,817.5,23387.09,3
2024-09-05,Metro City,10.2,63.0,0.0,9.2,Sunny,7163.5,822.0,23631.56,4
2024-09-06,Green Valley,21.0,72.3,0.0,15.1,Sunny,5570.2,683.1,18577.52,3
2024-09-06,Harbor Town,14.0,71.9,0.0,12.2,Sunny,6232.2,792.7,21539.19,3
2024-09-06,Metro City,16.5,78.6,0.0,26.0,Sunny,10226.0,1230.1,34623.84,4
2024-09-07,Green Valley,25.6,88.8,0.0,0.9,Cloudy,7425.7,809.0,23907.47,3
2024-09-07,Harbor Town,14.8,77.4,0.0,9.1,Sunny,10377.3,1236.7,33790.83,3
2024-09-07,Metro City,14.6,67.6,0.0,16.0,Partly Cloudy,10486.2,1188.6,33764.64,4
2024-09-08,Green Valley,24.4,69.4,8.1,11.7,Rain,6389.2,682.4,20012.13,3
2024-09-08,Harbor Town,13.6,76.8,2.4,12.0,Rain,7131.9,738.8,23832.03,3
2024-09-08,Metro City,17.5,48.4,0.0,16.3,Sunny,8378.6,1029.4,26693.94,4
2024-09-09,Green Valley,23.2,81.6,0.1,20.0,Cloudy,5043.7,530.3,15951.24,3
2024-09-09,Harbor Town,21.4,83.2,0.0,17.5,Sunny,4939.7,569.1,15639.24,3
2024-09-09,Metro City,11.8,77.2,0.0,15.1,Partly Cloudy,4932.5,545.4,15507.85,4
2024-09-10,Green Valley,23.6,79.2,0.0,18.5,Partly Cloudy,6848.0,715.7,22026.59,3
2024-09-10,Harbor Town,16.3,76.8,0.0,15.9,Cloudy,5263.5,611.1,17794.78,3
2024-09-10,Metro City,16.7,57.2,0.0,6.5,Partly Cloudy,8566.0,995.8,27740.52,4
2024-09-11,Green Valley,16.6,84.8,0.0,20.4,Sunny,5999.1,690.2,20474.92,3
2024-09-11,Harbor Town,18.1,71.4,0.0,17.3,Partly Cloudy,5720.1,629.7,18011.69,3
2024-09-11,Metro City,13.1,71.2,0.0,24.2,Sunny,8158.4,892.9,25453.63,4
2024-09-12,Green Valley,20.2,85.3,0.0,22.2,Fog,5156.9,566.0,17561.28,3
2024-09-12,Harbor Town,10.4,73.3,0.0,12.2,Sunny,6826.1,770.7,22854.2,3
2024-09-12,Metro City,13.3,83.8,0.0,0.0,Partly Cloudy,8890.9,1101.9,28669.69,4
2024-09-13,Green Valley,17.9,76.2,1.0,7.3,Sunny,6276.2,745.5,20675.0,3
2024-09-13,Harbor Town,17.6,89.1,6.9,10.0,Rain,4594.9,499.2,16508.27,3
2024-09-13,Metro City,12.9,86.0,1.4,12.9,Cloudy,10716.4,1196.1,34469.53,4
2024-09-14,Green Valley,17.6,62.4,0.0,22.3,Cloudy,5557.1,625.7,19774.44,3
2024-09-14,Harbor Town,11.0,67.3,0.0,23.1,Partly Cloudy,6931.6,870.4,23704.77,3
2024-09-14,Metro City,11.6,89.4,0.0,18.4,Cloudy,12971.2,1434.2,41125.28,4
2024-09-15,Green Valley,18.4,64.9,0.0,24.3,Cloudy,6960.8,829.1,21505.74,3
2024-09-15,Harbor Town,11.9,63.2,0.0,16.0,Sunny,6956.1,867.0,22838.21,3
2024-09-15,Metro City,14.9,83.8,0.0,14.3,Sunny,11567.2,1399.5,40020.37,4
2024-09-16,Green Valley,18.6,65.0,0.0,8.4,Sunny,4871.0,568.3,16210.72,3
2024-09-16,Harbor Town,14.2,84.7,0.0,12.6,Sunny,6609.7,779.9,20732.47,3
2024-09-16,Metro City,11.3,81.2,4.8,8.6,Rain,7436.8,817.5,24342.14,4
2024-09-17,Green Valley,21.2,55.1,4.7,6.8,Rain,6842.1,708.9,24022.93,3
2024-09-17,Harbor Town,13.1,82.7,0.0,20.6,Sunny,4894.1,479.5,15679.76,3
2024-09-17,Metro City,11.8,71.8,1.8,15.6,Partly Cloudy,9460.4,1065.5,32551.89,4
2024-09-18,Green Valley,18.9,70.0,0.0,14.3,Sunny,3704.6,419.9,11937.19,3
2024-09-18,Harbor Town,14.1,81.5,0.0,15.8,Cloudy,5881.3,728.1,20245.75,3
2024-09-18,Metro City,15.1,76.8,0.3,0.7,Cloudy,9452.8,1084.8,31160.82,4
2024-09-19,Green Valley,16.1,84.9,0.0,12.3,Partly Cloudy,3891.9,392.9,12142.28,3
2024-09-19,Harbor Town,9.4,66.1,0.0,11.9,Cloudy,7213.7,825.6,23424.4,3
2024-09-19,Metro City,15.4,85.1,3.1,11.9,Rain,10866.7,1257.4,34802.45,4
2024-09-20,Green Valley,17.6,74.4,0.0,0.0,Cloudy,3874.3,466.6,12875.62,3
2024-09-20,Harbor Town,12.3,58.7,0.0,22.6,Sunny,7004.5,807.7,21693.98,3
2024-09-20,Metro City,14.1,87.5,0.0,6.6,Fog,7827.0,931.1,25943.83,4
2024-09-21,Green Valley,23.4,69.3,0.0,25.6,Sunny,8266.4,837.2,27312.45,3
2024-09-21,Harbor Town,12.7,71.7,0.0,22.0,Sunny,7507.5,801.1,25107.43,3
2024-09-21,Metro City,15.9,84.6,0.0,10.8,Partly Cloudy,10760.4,1272.4,33823.08,4
2024-09-22,Green Valley,19.8,61.9,2.5,9.5,Rain,6842.4,731.1,21237.66,3
2024-09-22,Harbor Town,12.9,93.4,0.0,21.2,Cloudy,6019.0,579.9,19391.77,3
2024-09-22,Metro City,17.0,70.9,2.4,10.4,Rain,11355.1,1184.6,37588.1,4
2024-09-23,Green Valley,10.3,71.5,0.0,16.5,Cloudy,5160.4,623.9,15054.35,3
2024-09-23,Harbor Town,16.1,44.5,0.3,25.2,Cloudy,3223.3,337.2,10137.3,3
2024-09-23,Metro City,2.7,68.1,0.0,10.4,Partly Cloudy,8758.2,947.5,27838.38,4
2024-09-24,Green Valley,18.0,82.4,0.0,18.4,Cloudy,5039.3,546.0,16347.93,3
2024-09-24,Harbor Town,12.2,68.5,4.2,16.9,Rain,7202.5,891.4,21501.53,3
2024-09-24,Metro City,10.8,70.9,0.0,11.3,Sunny,6765.8,744.9,21025.94,4
2024-09-25,Green Valley,18.2,89.9,0.0,17.7,Fog,5730.0,617.4,18028.3,3
2024-09-25,Harbor Town,9.6,66.5,1.3,17.9,Sunny,6678.7,887.8,21273.15,3
2024-09-25,Metro City,8.6,85.9,0.0,12.4,Cloudy,8875.1,984.0,28341.08,4
2024-09-26,Green Valley,16.5,65.0,6.2,10.5,Rain,5555.1,625.3,18028.07,3
2024-09-26,Harbor Town,11.0,83.6,0.0,8.8,Sunny,6439.8,682.2,20275.38,3
2024-09-26,Metro City,10.9,78.2,0.0,15.5,Partly Cloudy,10873.2,1290.1,35453.58,4
2024-09-27,Green Valley,17.9,49.2,0.0,0.0,Cloudy,6577.9,754.6,20818.92,3
2024-09-27,Harbor Town,10.7,82.5,0.5,20.1,Partly Cloudy,6035.5,744.6,18636.39,3
