date,store_id,store_name,city,unique_products_sold,total_ordered_kg,total_sold_kg,total_wasted_kg,revenue,waste_cost,temperature_c,had_event,day_of_week,month
2024-11-12,4,SuperSave East,Metro City,46,2552.8,2239.1,211.9,8099.8,431.42,1.5,0,1,11
2024-11-12,5,FreshMart Valley,Green Valley,62,2827.0,2429.1,302.4,7927.65,545.66,9.7,0,1,11
2024-11-12,6,Nature's Best,Green Valley,31,1218.0,1038.1,145.9,3030.54,251.58,9.7,0,1,11
2024-11-12,7,Valley Organics,Green Valley,62,1804.4,1571.9,188.9,5077.93,304.3,9.7,0,1,11
2024-11-12,8,Harbor Fresh,Harbor Town,34,1680.7,1461.7,144.5,4443.04,309.1,9.7,0,1,11
2024-11-12,9,Seaside Market,Harbor Town,48,2160.3,1880.3,203.5,5697.69,322.74,9.7,0,1,11
2024-11-12,10,Dock Street Grocery,Harbor Town,43,1533.7,1324.5,181.7,5121.0,353.03,9.7,0,1,11
2024-11-13,1,FreshMart Downtown,Metro City,66,3334.5,2904.6,325.7,8527.92,559.13,7.5,0,2,11
2024-11-13,2,FreshMart Uptown,Metro City,45,1914.4,1630.6,241.5,5652.94,460.4,7.5,0,2,11
2024-11-13,3,GreenGrocer Central,Metro City,71,2282.6,1975.8,215.0,6609.49,402.89,7.5,0,2,11
2024-11-13,4,SuperSave East,Metro City,30,1889.7,1630.3,197.4,5071.04,343.82,7.5,0,2,11
2024-11-13,5,FreshMart Valley,Green Valley,74,3680.7,3161.4,394.1,9285.83,727.16,4.7,0,2,11
2024-11-13,6,Nature's Best,Green Valley,32,1281.4,1122.4,145.0,4019.93,288.62,4.7,0,2,11
2024-11-13,7,Valley Organics,Green Valley,43,1345.6,1199.4,119.8,3977.71,228.29,4.7,0,2,11
2024-11-13,8,Harbor Fresh,Harbor Town,32,1566.6,1365.3,161.6,4793.35,242.07,3.4,0,2,11
2024-11-13,9,Seaside Market,Harbor Town,51,2152.9,1886.2,180.9,5397.47,303.52,3.4,0,2,11
2024-11-13,10,Dock Street Grocery,Harbor Town,49,1568.0,1351.5,148.5,4531.08,253.04,3.4,0,2,11
2024-11-14,1,FreshMart Downtown,Metro City,75,3874.1,3334.8,400.3,9736.31,645.36,-4.3,0,3,11
2024-11-14,2,FreshMart Uptown,Metro City,42,1817.2,1535.4,205.6,4442.93,321.39,-4.3,0,3,11
2024-11-14,3,GreenGrocer Central,Metro City,69,2571.3,2231.7,287.7,7154.23,505.96,-4.3,0,3,11
2024-11-14,4,SuperSave East,Metro City,44,2570.1,2201.2,262.6,6861.43,435.48,-4.3,0,3,11
2024-11-14,5,FreshMart Valley,Green Valley,31,1324.6,1163.1,122.1,3661.81,203.47,8.4,1,3,11
2024-11-14,6,Nature's Best,Green Valley,55,2270.7,1978.3,243.7,6433.68,450.0,8.4,1,3,11
2024-11-14,7,Valley Organics,Green Valley,39,1166.1,984.1,139.2,3337.76,271.95,8.4,1,3,11
2024-11-14,8,Harbor Fresh,Harbor Town,49,2187.3,1909.0,222.0,6301.16,426.19,6.5,0,3,11
2024-11-14,9,Seaside Market,Harbor Town,71,2656.1,2271.3,277.9,7618.8,525.9,6.5,0,3,11
2024-11-14,10,Dock Street Grocery,Harbor Town,72,2540.4,2187.4,253.7,7016.92,494.65,6.5,0,3,11
2024-11-15,1,FreshMart Downtown,Metro City,35,1862.9,1632.5,173.3,5377.02,298.45,-3.7,0,4,11
2024-11-15,2,FreshMart Uptown,Metro City,57,2364.2,2071.6,217.1,6746.42,407.28,-3.7,0,4,11
2024-11-15,3,GreenGrocer Central,Metro City,77,2863.9,2488.8,285.6,8028.63,511.93,-3.7,0,4,11
2024-11-15,4,SuperSave East,Metro City,68,4239.8,3662.1,412.2,11608.79,727.93,-3.7,0,4,11
2024-11-15,5,FreshMart Valley,Green Valley,33,1464.2,1225.5,191.8,3693.66,344.41,13.2,0,4,11
2024-11-15,6,Nature's Best,Green Valley,35,1501.2,1285.3,158.3,4072.68,236.23,13.2,0,4,11
2024-11-15,7,Valley Organics,Green Valley,77,2405.2,2056.7,260.3,6972.95,501.01,13.2,0,4,11
2024-11-15,8,Harbor Fresh,Harbor Town,35,1721.9,1502.2,143.2,5310.27,243.95,4.4,0,4,11
2024-11-15,9,Seaside Market,Harbor Town,57,2562.2,2192.8,262.8,6327.63,425.18,4.4,0,4,11
2024-11-15,10,Dock Street Grocery,Harbor Town,51,1869.3,1647.9,148.8,5057.26,278.32,4.4,0,4,11
2024-11-16,1,FreshMart Downtown,Metro City,68,4165.0,3676.4,363.0,12154.87,727.93,-1.2,0,5,11
2024-11-16,2,FreshMart Uptown,Metro City,73,3650.3,3159.4,387.4,10406.45,709.87,-1.2,0,5,11
2024-11-16,3,GreenGrocer Central,Metro City,43,2044.8,1803.1,186.6,5274.02,299.54,-1.2,0,5,11
2024-11-16,4,SuperSave East,Metro City,36,2770.5,2449.8,213.8,7785.52,377.44,-1.2,0,5,11
2024-11-16,5,FreshMart Valley,Green Valley,58,4736.9,4128.2,490.2,11522.01,803.9,8.7,1,5,11
2024-11-16,6,Nature's Best,Green Valley,47,2614.0,2299.9,246.5,6850.45,446.86,8.7,1,5,11
2024-11-16,7,Valley Organics,Green Valley,34,1938.2,1762.7,144.2,5207.6,223.11,8.7,1,5,11
2024-11-16,8,Harbor Fresh,Harbor Town,37,2031.0,1765.4,212.8,6389.2,395.48,5.0,0,5,11
2024-11-16,9,Seaside Market,Harbor Town,63,3515.5,3079.8,330.0,9254.69,578.34,5.0,0,5,11
2024-11-16,10,Dock Street Grocery,Harbor Town,70,2940.3,2602.2,263.9,8899.6,498.89,5.0,0,5,11
2024-11-17,1,FreshMart Downtown,Metro City,49,3017.1,2637.9,256.0,9456.14,504.81,-1.5,0,6,11
2024-11-17,2,FreshMart Uptown,Metro City,44,2281.3,2015.3,207.1,6568.66,385.94,-1.5,0,6,11
2024-11-17,3,GreenGrocer Central,Metro City,60,2744.0,2365.5,255.4,7062.0,412.14,-1.5,0,6,11
2024-11-17,4,SuperSave East,Metro City,52,4212.3,3675.7,382.6,11434.6,690.13,-1.5,0,6,11
2024-11-17,5,FreshMart Valley,Green Valley,60,3025.2,2627.0,305.9,8405.87,550.55,12.1,0,6,11
2024-11-17,6,Nature's Best,Green Valley,62,2801.6,2416.2,307.3,7356.31,550.89,12.1,0,6,11
2024-11-17,7,Valley Organics,Green Valley,67,2237.7,1918.1,256.4,6789.44,484.1,12.1,0,6,11
2024-11-17,8,Harbor Fresh,Harbor Town,66,4747.5,4142.9,466.2,12938.68,767.59,3.7,0,6,11
2024-11-17,9,Seaside Market,Harbor Town,43,1964.5,1693.2,170.0,5416.59,327.39,3.7,0,6,11
2024-11-17,10,Dock Street Grocery,Harbor Town,37,1762.4,1508.3,168.6,4460.13,266.41,3.7,0,6,11
2024-11-18,1,FreshMart Downtown,Metro City,78,3227.3,2769.2,315.8,8838.61,567.71,-1.9,0,0,11
2024-11-18,2,FreshMart Uptown,Metro City,31,1056.2,902.0,83.6,2796.94,130.56,-1.9,0,0,11
2024-11-18,3,GreenGrocer Central,Metro City,38,1063.2,952.1,83.4,3353.1,167.87,-1.9,0,0,11
2024-11-18,4,SuperSave East,Metro City,35,1772.5,1553.0,143.5,4902.1,313.71,-1.9,0,0,11
2024-11-18,5,FreshMart Valley,Green Valley,71,2637.9,2246.0,285.8,7366.52,494.63,6.5,0,0,11
2024-11-18,6,Nature's Best,Green Valley,35,1130.5,957.0,125.2,2995.21,256.6,6.5,0,0,11
2024-11-18,7,Valley Organics,Green Valley,48,1089.3,957.7,104.0,2675.53,153.75,6.5,0,0,11
2024-11-18,8,Harbor Fresh,Harbor Town,43,1631.6,1412.3,182.3,4469.18,295.13,8.6,0,0,11
2024-11-18,9,Seaside Market,Harbor Town,57,1980.1,1707.3,199.5,5553.3,375.42,8.6,0,0,11
2024-11-18,10,Dock Street Grocery,Harbor Town,55,1466.0,1275.9,138.8,4175.06,235.01,8.6,0,0,11
2024-11-19,1,FreshMart Downtown,Metro City,80,4165.5,3610.5,376.5,12201.62,766.71,-2.6,0,1,11
2024-11-19,2,FreshMart Uptown,Metro City,42,1779.5,1568.8,169.6,4625.85,326.5,-2.6,0,1,11
2024-11-19,3,GreenGrocer Central,Metro City,52,1826.0,1584.6,153.8,4637.82,255.38,-2.6,0,1,11
2024-11-19,4,SuperSave East,Metro City,59,3982.9,3553.8,290.0,10824.45,601.0,-2.6,0,1,11
2024-11-19,5,FreshMart Valley,Green Valley,65,2780.1,2393.6,271.4,7498.94,469.92,2.6,0,1,11
2024-11-19,6,Nature's Best,Green Valley,47,1605.8,1430.1,122.4,4274.39,193.04,2.6,0,1,11
2024-11-19,7,Valley Organics,Green Valley,71,2242.5,1948.9,221.4,5996.58,396.64,2.6,0,1,11
2024-11-19,8,Harbor Fresh,Harbor Town,39,1632.3,1449.3,130.7,5250.54,273.29,9.5,0,1,11
2024-11-19,9,Seaside Market,Harbor Town,42,1466.1,1267.6,138.9,4656.03,296.48,9.5,0,1,11
2024-11-19,10,Dock Street Grocery,Harbor Town,60,2089.2,1787.4,237.4,5205.27,385.44,9.5,0,1,11
2024-11-20,1,FreshMart Downtown,Metro City,34,1848.0,1611.6,177.2,4526.37,280.97,3.2,0,2,11
2024-11-20,2,FreshMart Uptown,Metro City,60,2260.1,1914.1,286.3,6660.76,566.88,3.2,0,2,11
2024-11-20,3,GreenGrocer Central,Metro City,71,2835.6,2492.9,238.2,7192.54,377.94,3.2,0,2,11
2024-11-20,4,SuperSave East,Metro City,64,3950.7,3522.9,254.4,10528.82,417.96,3.2,0,2,11
2024-11-20,5,FreshMart Valley,Green Valley,49,2160.9,1864.9,238.0,6086.85,394.73,7.2,0,2,11
2024-11-20,6,Nature's Best,Green Valley,74,2395.2,2102.7,207.4,6785.32,331.43,7.2,0,2,11
2024-11-20,7,Valley Organics,Green Valley,38,1222.2,1072.1,125.8,2933.91,170.74,7.2,0,2,11
2024-11-20,8,Harbor Fresh,Harbor Town,59,2736.9,2313.1,295.6,7413.56,565.22,8.8,0,2,11
2024-11-20,9,Seaside Market,Harbor Town,56,2396.4,2097.2,212.4,6114.34,296.35,8.8,0,2,11
2024-11-20,10,Dock Street Grocery,Harbor Town,63,1945.6,1754.0,135.8,5463.96,220.99,8.8,0,2,11
2024-11-21,1,FreshMart Downtown,Metro City,61,3337.3,2934.2,305.6,8439.95,493.31,0.3,0,3,11
2024-11-21,2,FreshMart Uptown,Metro City,77,3244.5,2800.8,336.9,8109.48,572.05,0.3,0,3,11
2024-11-21,3,GreenGrocer Central,Metro City,50,1530.4,1344.7,97.5,4437.63,210.21,0.3,0,3,11
2024-11-21,4,SuperSave East,Metro City,66,4151.5,3665.3,354.3,10894.15,566.11,0.3,0,3,11
2024-11-21,5,FreshMart Valley,Green Valley,75,2980.4,2554.3,336.2,8745.21,571.26,9.7,0,3,11
2024-11-21,6,Nature's Best,Green Valley,40,1466.5,1233.5,187.0,3892.41,329.17,9.7,0,3,11
2024-11-21,7,Valley Organics,Green Valley,33,905.5,778.0,89.7,2529.78,145.53,9.7,0,3,11
2024-11-21,8,Harbor Fresh,Harbor Town,50,2529.5,2225.6,223.4,7486.72,413.14,9.9,0,3,11
2024-11-21,9,Seaside Market,Harbor Town,53,2110.1,1805.6,237.0,5820.0,410.44,9.9,0,3,11
2024-11-21,10,Dock Street Grocery,Harbor Town,35,1044.8,894.6,120.5,3287.22,223.0,9.9,0,3,11
2024-11-22,1,FreshMart Downtown,Metro City,70,3845.7,3299.9,397.7,10110.64,683.56,-1.1,0,4,11
2024-11-22,2,FreshMart Uptown,Metro City,51,2475.7,2162.7,243.9,6224.97,403.53,-1.1,0,4,11
2024-11-22,3,GreenGrocer Central,Metro City,45,1679.4,1445.5,156.3,4186.9,266.71,-1.1,0,4,11
2024-11-22,4,SuperSave East,Metro City,52,3017.2,2620.1,293.8,8700.7,590.12,-1.1,0,4,11
2024-11-22,5,FreshMart Valley,Green Valley,77,3667.4,3122.1,436.7,9443.14,739.84,10.7,0,4,11
2024-11-22,6,Nature's Best,Green Valley,32,1379.1,1171.2,132.2,4126.11,313.65,10.7,0,4,11
2024-11-22,7,Valley Organics,Green Valley,72,2163.2,1858.8,194.0,6190.17,364.84,10.7,0,4,11
2024-11-22,8,Harbor Fresh,Harbor Town,69,3475.9,3039.6,347.9,8942.32,568.64,11.4,0,4,11
2024-11-22,9,Seaside Market,Harbor Town,63,2507.6,2197.6,219.3,7687.01,460.07,11.4,0,4,11
2024-11-22,10,Dock Street Grocery,Harbor Town,42,1400.0,1220.9,126.9,3765.86,257.92,11.4,0,4,11
2024-11-23,1,FreshMart Downtown,Metro City,45,3240.6,2843.3,260.6,8200.33,496.17,0.9,0,5,11
2024-11-23,2,FreshMart Uptown,Metro City,71,3889.4,3366.3,436.5,11128.05,907.69,0.9,0,5,11
2024-11-23,3,GreenGrocer Central,Metro City,60,2848.9,2485.3,240.5,7716.28,409.25,0.9,0,5,11
2024-11-23,4,SuperSave East,Metro City,35,2772.8,2354.2,351.2,6837.2,678.13,0.9,0,5,11
2024-11-23,5,FreshMart Valley,Green Valley,76,4456.3,3794.6,536.3,11645.69,932.44,5.8,0,5,11
2024-11-23,6,Nature's Best,Green Valley,66,2935.3,2544.7,299.8,7887.16,527.68,5.8,0,5,11
2024-11-23,7,Valley Organics,Green Valley,66,2703.6,2371.1,264.8,6891.15,463.03,5.8,0,5,11
2024-11-23,8,Harbor Fresh,Harbor Town,50,2822.8,2418.5,292.8,8751.2,560.39,9.0,0,5,11
2024-11-23,9,Seaside Market,Harbor Town,48,2191.6,1882.8,240.7,5912.86,414.79,9.0,0,5,11
2024-11-23,10,Dock Street Grocery,Harbor Town,68,2881.5,2455.7,326.0,7644.51,543.97,9.0,0,5,11
2024-11-24,1,FreshMart Downtown,Metro City,57,4030.0,3519.6,376.4,10367.64,634.15,-2.3,0,6,11
2024-11-24,2,FreshMart Uptown,Metro City,67,3505.5,3010.1,424.6,9959.56,745.3,-2.3,0,6,11
2024-11-24,3,GreenGrocer Central,Metro City,63,2685.7,2359.2,212.1,7264.56,367.49,-2.3,0,6,11
2024-11-24,4,SuperSave East,Metro City,55,4459.2,3869.8,423.9,12736.27,759.66,-2.3,0,6,11
2024-11-24,5,FreshMart Valley,Green Valley,42,2235.9,1922.4,186.9,6086.47,312.3,4.7,0,6,11
2024-11-24,6,Nature's Best,Green Valley,60,2737.3,2348.8,258.1,6325.75,397.56,4.7,0,6,11
2024-11-24,7,Valley Organics,Green Valley,75,2924.6,2539.0,278.2,7762.78,496.17,4.7,0,6,11
2024-11-24,8,Harbor Fresh,Harbor Town,38,2226.9,1979.3,140.7,6529.59,339.07,7.6,0,6,11
2024-11-24,9,Seaside Market,Harbor Town,37,1753.1,1544.4,183.4,5702.78,352.23,7.6,0,6,11
2024-11-24,10,Dock Street Grocery,Harbor Town,72,2876.2,2493.0,275.6,7733.99,463.82,7.6,0,6,11
2024-11-25,1,FreshMart Downtown,Metro City,69,2910.3,2494.5,324.0,7974.48,562.15,-0.1,0,0,11
2024-11-25,2,FreshMart Uptown,Metro City,60,1959.8,1705.5,173.0,6280.18,353.49,-0.1,0,0,11
2024-11-25,3,GreenGrocer Central,Metro City,55,1795.6,1549.0,189.8,4607.81,334.44,-0.1,0,0,11
2024-11-25,4,SuperSave East,Metro City,42,2249.8,1973.9,214.5,6049.42,343.82,-0.1,0,0,11
2024-11-25,5,FreshMart Valley,Green Valley,42,1442.2,1238.6,121.9,4370.61,245.01,9.8,0,0,11
2024-11-25,6,Nature's Best,Green Valley,73,2308.2,1896.6,302.7,5983.8,519.66,9.8,0,0,11
2024-11-25,7,Valley Organics,Green Valley,48,1080.3,925.8,100.2,2669.29,133.49,9.8,0,0,11
2024-11-25,8,Harbor Fresh,Harbor Town,62,2723.4,2356.5,310.1,6844.3,499.78,5.0,0,0,11
2024-11-25,9,Seaside Market,Harbor Town,51,1546.6,1359.7,134.0,4366.76,247.56,5.0,0,0,11
2024-11-25,10,Dock Street Grocery,Harbor Town,77,1901.0,1665.4,164.2,4857.71,295.69,5.0,0,0,11
2024-11-26,1,FreshMart Downtown,Metro City,54,2801.0,2496.0,213.7,7443.1,326.15,-7.2,0,1,11
2024-11-26,2,FreshMart Uptown,Metro City,67,2773.4,2422.0,263.1,7795.36,453.95,-7.2,0,1,11
2024-11-26,3,GreenGrocer Central,Metro City,62,2043.6,1766.5,219.3,5969.27,384.57,-7.2,0,1,11
2024-11-26,4,SuperSave East,Metro City,41,2897.9,2516.8,276.9,7508.0,454.11,-7.2,0,1,11
2024-11-26,5,FreshMart Valley,Green Valley,48,1731.1,1528.5,140.4,4900.42,262.67,10.2,0,1,11
2024-11-26,6,Nature's Best,Green Valley,55,1844.6,1622.8,145.5,5539.61,314.09,10.2,0,1,11
2024-11-26,7,Valley Organics,Green Valley,34,857.2,712.4,103.4,2235.25,172.68,10.2,0,1,11
2024-11-26,8,Harbor Fresh,Harbor Town,69,3309.3,2858.1,308.9,9540.23,619.81,4.1,0,1,11
2024-11-26,9,Seaside Market,Harbor Town,33,1327.5,1130.4,136.2,3686.9,275.7,4.1,0,1,11
2024-11-26,10,Dock Street Grocery,Harbor Town,48,1877.0,1650.7,161.6,5125.26,284.78,4.1,0,1,11
2024-11-27,1,FreshMart Downtown,Metro City,74,3273.8,2807.4,354.4,9367.91,626.63,2.5,0,2,11
2024-11-27,2,FreshMart Uptown,Metro City,48,2129.9,1837.5,230.9,5116.73,349.79,2.5,0,2,11
2024-11-27,3,GreenGrocer Central,Metro City,44,1675.6,1410.5,230.3,4287.99,362.62,2.5,0,2,11
2024-11-27,4,SuperSave East,Metro City,60,3704.0,3153.4,464.2,10883.2,851.18,2.5,0,2,11
2024-11-27,5,FreshMart Valley,Green Valley,61,2706.7,2268.6,319.1,7275.32,592.99,15.6,0,2,11
2024-11-27,6,Nature's Best,Green Valley,71,2488.9,2171.7,255.0,7031.94,464.06,15.6,0,2,11
2024-11-27,7,Valley Organics,Green Valley,39,1119.1,943.9,137.4,2998.03,213.8,15.6,0,2,11
2024-11-27,8,Harbor Fresh,Harbor Town,57,2420.8,2153.1,175.8,7514.49,396.2,5.0,0,2,11
2024-11-27,9,Seaside Market,Harbor Town,30,1015.8,871.7,116.5,3049.63,225.39,5.0,0,2,11
2024-11-27,10,Dock Street Grocery,Harbor Town,34,1395.9,1183.2,176.3,3409.18,292.03,5.0,0,2,11
2024-11-28,1,FreshMart Downtown,Metro City,52,4544.6,3970.8,513.3,11389.58,779.48,-5.7,1,3,11
2024-11-28,2,FreshMart Uptown,Metro City,77,4580.8,3995.0,489.7,12418.49,795.36,-5.7,1,3,11
2024-11-28,3,GreenGrocer Central,Metro City,62,3148.1,2655.0,380.1,9163.25,749.9,-5.7,1,3,11
2024-11-28,4,SuperSave East,Metro City,42,3576.5,3078.8,365.8,10905.06,648.42,-5.7,1,3,11
2024-11-28,5,FreshMart Valley,Green Valley,73,4937.1,4125.1,698.0,12872.5,1261.29,7.8,1,3,11
2024-11-28,6,Nature's Best,Green Valley,79,4948.9,4333.8,529.1,12184.31,820.16,7.8,1,3,11
2024-11-28,7,Valley Organics,Green Valley,44,1894.9,1648.3,197.3,5811.44,416.96,7.8,1,3,11
2024-11-28,8,Harbor Fresh,Harbor Town,55,3548.7,3024.2,415.7,10168.62,738.81,2.9,1,3,11
2024-11-28,9,Seaside Market,Harbor Town,30,2206.9,1898.2,252.6,5965.25,382.94,2.9,1,3,11
2024-11-28,10,Dock Street Grocery,Harbor Town,75,3988.5,3494.0,410.9,10885.38,696.55,2.9,1,3,11
2024-11-29,1,FreshMart Downtown,Metro City,34,1909.1,1627.0,201.6,5221.19,440.92,-3.7,0,4,11
2024-11-29,2,FreshMart Uptown,Metro City,58,2744.8,2387.8,288.8,7767.57,503.48,-3.7,0,4,11
2024-11-29,3,GreenGrocer Central,Metro City,35,1259.7,1064.1,133.7,3488.51,242.37,-3.7,0,4,11
2024-11-29,4,SuperSave East,Metro City,45,2406.8,2047.0,238.4,7617.11,564.67,-3.7,0,4,11
2024-11-29,5,FreshMart Valley,Green Valley,61,3220.3,2805.5,290.4,8366.55,482.96,4.8,0,4,11
2024-11-29,6,Nature's Best,Green Valley,40,1807.8,1593.2,162.6,5111.52,314.89,4.8,0,4,11
2024-11-29,7,Valley Organics,Green Valley,41,1583.6,1391.9,151.2,3980.68,225.45,4.8,0,4,11
2024-11-29,8,Harbor Fresh,Harbor Town,44,2360.2,2063.5,248.7,7337.03,486.42,5.4,0,4,11
2024-11-29,9,Seaside Market,Harbor Town,48,2215.0,1946.5,187.2,5660.6,299.6,5.4,0,4,11
2024-11-29,10,Dock Street Grocery,Harbor Town,38,1128.1,978.0,75.7,3503.77,220.77,5.4,0,4,11
2024-11-30,1,FreshMart Downtown,Metro City,54,3387.5,2925.9,345.4,10017.8,758.2,-6.5,0,5,11
2024-11-30,2,FreshMart Uptown,Metro City,55,2629.0,2344.3,212.3,7944.21,416.48,-6.5,0,5,11
2024-11-30,3,GreenGrocer Central,Metro City,65,2897.0,2517.5,238.9,7512.92,439.85,-6.5,0,5,11
2024-11-30,4,SuperSave East,Metro City,52,3705.0,3253.2,301.9,10847.0,615.04,-6.5,0,5,11
2024-11-30,5,FreshMart Valley,Green Valley,64,3457.9,3004.5,311.0,9766.72,547.56,6.4,0,5,11
2024-11-30,6,Nature's Best,Green Valley,42,1841.0,1619.0,188.9,5631.76,397.98,6.4,0,5,11
2024-11-30,7,Valley Organics,Green Valley,40,1406.6,1213.0,159.2,4296.4,296.61,6.4,0,5,11
2024-11-30,8,Harbor Fresh,Harbor Town,64,4744.8,3990.1,615.6,11683.87,925.1,7.3,0,5,11
2024-11-30,9,Seaside Market,Harbor Town,45,2539.0,2162.1,302.3,6169.64,504.74,7.3,0,5,11
2024-11-30,10,Dock Street Grocery,Harbor Town,79,3210.3,2822.4,272.9,8236.79,518.77,7.3,0,5,11
2024-12-01,1,FreshMart Downtown,Metro City,76,4963.8,4280.7,538.3,13530.86,919.01,-7.3,0,6,12
2024-12-01,2,FreshMart Uptown,Metro City,57,2650.7,2217.8,268.8,6797.86,438.95,-7.3,0,6,12
2024-12-01,3,GreenGrocer Central,Metro City,62,2680.9,2335.9,228.2,7276.28,417.59,-7.3,0,6,12
2024-12-01,4,SuperSave East,Metro City,66,5225.8,4488.4,552.5,13924.95,938.71,-7.3,0,6,12
2024-12-01,5,FreshMart Valley,Green Valley,61,2993.4,2543.6,293.4,7528.16,471.89,10.0,0,6,12
2024-12-01,6,Nature's Best,Green Valley,51,2245.9,1977.7,186.8,5689.64,305.29,10.0,0,6,12
2024-12-01,7,Valley Organics,Green Valley,57,2265.8,1958.9,255.2,5757.65,397.45,10.0,0,6,12
2024-12-01,8,Harbor Fresh,Harbor Town,35,1933.1,1672.5,159.5,5913.98,249.12,5.6,0,6,12
2024-12-01,9,Seaside Market,Harbor Town,64,3275.6,2852.2,345.1,8432.32,610.45,5.6,0,6,12
2024-12-01,10,Dock Street Grocery,Harbor Town,51,2111.2,1823.7,217.5,6615.66,477.42,5.6,0,6,12
2024-12-02,1,FreshMart Downtown,Metro City,62,2855.8,2479.1,273.2,8499.66,515.72,1.1,0,0,12
2024-12-02,2,FreshMart Uptown,Metro City,77,2625.7,2327.7,239.1,8231.04,502.37,1.1,0,0,12
2024-12-02,3,GreenGrocer Central,Metro City,36,1041.9,903.0,105.2,3147.28,192.97,1.1,0,0,12
2024-12-02,4,SuperSave East,Metro City,56,2905.6,2551.2,265.6,8056.55,507.95,1.1,0,0,12
2024-12-02,5,FreshMart Valley,Green Valley,64,2777.3,2453.7,216.5,7195.23,364.96,1.6,0,0,12
2024-12-02,6,Nature's Best,Green Valley,80,2709.7,2303.2,311.5,7222.87,545.12,1.6,0,0,12
2024-12-02,7,Valley Organics,Green Valley,43,1277.4,1107.5,124.9,3383.22,231.56,1.6,0,0,12
2024-12-02,8,Harbor Fresh,Harbor Town,58,2627.0,2266.3,212.8,6731.62,335.29,7.3,0,0,12
2024-12-02,9,Seaside Market,Harbor Town,62,1919.7,1693.6,163.6,5179.19,291.46,7.3,0,0,12
2024-12-02,10,Dock Street Grocery,Harbor Town,67,1842.3,1624.5,171.4,5299.24,313.43,7.3,0,0,12
2024-12-03,1,FreshMart Downtown,Metro City,65,3413.2,2959.6,241.4,9067.98,455.07,-5.6,0,1,12
2024-12-03,2,FreshMart Uptown,Metro City,79,3230.6,2832.6,271.0,8293.51,434.09,-5.6,0,1,12
2024-12-03,3,GreenGrocer Central,Metro City,36,1349.6,1174.0,109.6,3922.11,217.74,-5.6,0,1,12
2024-12-03,4,SuperSave East,Metro City,43,2707.1,2409.4,261.2,6945.19,434.48,-5.6,0,1,12
2024-12-03,5,FreshMart Valley,Green Valley,40,1573.9,1370.9,145.1,4170.51,281.97,7.4,0,1,12
2024-12-03,6,Nature's Best,Green Valley,73,2649.3,2297.8,262.6,7135.06,437.6,7.4,0,1,12
2024-12-03,7,Valley Organics,Green Valley,44,1229.9,1071.6,132.1,3599.36,241.02,7.4,0,1,12
2024-12-03,8,Harbor Fresh,Harbor Town,33,1725.7,1465.9,190.7,3980.86,323.0,5.7,0,1,12
2024-12-03,9,Seaside Market,Harbor Town,63,2356.9,2055.5,245.1,6916.17,410.07,5.7,0,1,12
2024-12-03,10,Dock Street Grocery,Harbor Town,76,2583.2,2175.5,304.2,7440.56,570.67,5.7,0,1,12
2024-12-04,1,FreshMart Downtown,Metro City,51,2422.8,2028.4,203.1,6564.29,408.87,-6.7,0,2,12
2024-12-04,2,FreshMart Uptown,Metro City,58,2614.9,2291.0,253.7,7158.48,488.03,-6.7,0,2,12
2024-12-04,3,GreenGrocer Central,Metro City,31,971.7,809.9,94.3,2521.35,199.89,-6.7,0,2,12
2024-12-04,4,SuperSave East,Metro City,51,2660.0,2392.7,182.4,7017.67,297.65,-6.7,0,2,12
2024-12-04,5,FreshMart Valley,Green Valley,57,2470.4,2186.3,198.2,7038.02,376.46,9.8,0,2,12
2024-12-04,6,Nature's Best,Green Valley,39,1427.0,1234.7,147.5,3749.35,207.14,9.8,0,2,12
2024-12-04,7,Valley Organics,Green Valley,65,1797.9,1540.6,195.1,4547.83,363.44,9.8,0,2,12
2024-12-04,8,Harbor Fresh,Harbor Town,79,3883.5,3311.6,436.2,9805.75,668.63,6.1,0,2,12
2024-12-04,9,Seaside Market,Harbor Town,67,2574.7,2189.4,285.1,6528.12,486.54,6.1,0,2,12
2024-12-04,10,Dock Street Grocery,Harbor Town,50,1604.7,1360.8,169.9,3843.91,275.94,6.1,0,2,12
2024-12-05,1,FreshMart Downtown,Metro City,79,3994.6,3527.8,274.6,10909.09,530.57,4.4,0,3,12
2024-12-05,2,FreshMart Uptown,Metro City,66,2693.1,2334.4,271.0,7314.65,511.09,4.4,0,3,12
2024-12-05,3,GreenGrocer Central,Metro City,43,1697.4,1478.5,165.5,4072.46,228.91,4.4,0,3,12
2024-12-05,4,SuperSave East,Metro City,75,4667.4,4022.8,462.4,12124.2,844.01,4.4,0,3,12
2024-12-05,5,FreshMart Valley,Green Valley,44,1672.0,1417.3,165.0,4343.5,257.03,10.1,0,3,12
2024-12-05,6,Nature's Best,Green Valley,80,3107.9,2717.0,281.3,8161.34,455.7,10.1,0,3,12
2024-12-05,7,Valley Organics,Green Valley,66,1825.7,1580.3,170.4,5050.79,324.61,10.1,0,3,12
2024-12-05,8,Harbor Fresh,Harbor Town,66,3209.7,2773.0,322.7,8987.97,604.66,7.1,0,3,12
2024-12-05,9,Seaside Market,Harbor Town,61,2143.6,1883.8,203.9,5881.42,343.51,7.1,0,3,12
2024-12-05,10,Dock Street Grocery,Harbor Town,42,1221.7,1067.6,119.1,3673.3,290.49,7.1,0,3,12
